tss_id	start	stop	strand	name	source	condition	HT	classic	prediction	orientation	type	alt_id
CTSS23155	3720070	3720070	+	cspA	Storz,Palsson	LB_2.0,stationary_phase	1	0	0	intragenic/sense	TSS	HT_Storz_30284,HT_Palsson_6943
CTSS23156	3720090	3720090	+	cspA	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5554
CTSS23157	3720104	3720104	+	cspA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5555
CTSS23158	3720363	3720363	+	hokA,mokA	Storz	LB_2.0	1	0	0	downstream/antisense	TSS	HT_Storz_30285,HT_Storz_30286
CTSS23159	3720372	3720372	+	Wade_p1991,mokA,hokA	Wade,Storz	LB_2.0	1	0	0	downstream/antisense	TSS	Wade_p1991,HT_Storz_30287,HT_Storz_30288
CTSS23160	3720568	3720568	-	mokA,hokA	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30289,HT_Storz_30290
CTSS23161	3720688	3720688	+	mokA,hokA,insJ	Storz	M63_0.4	1	0	0	upstream/antisense,intragenic/sense	TSS	HT_Storz_30291,HT_Storz_30292,HT_Storz_30293
CTSS23162	3720769	3720769	+	NA	Palsson	exponential_phase,stationary_phase	1	0	0	NA	TSS	HT_Palsson_6944,HT_Palsson_6945
CTSS23163	3720850	3720850	+	Wade_p1992,insJ	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p1992,HT_Storz_30294,HT_Storz_30295,HT_Storz_30296
CTSS23164	3721272	3721272	-	insK,insJ	Storz	LB_2.0	1	0	0	intragenic/antisense,downstream/antisense	TSS	HT_Storz_30297,HT_Storz_30298
CTSS23165	3721274	3721274	-	insJ,insK	Storz	M63_0.4,LB_0.4	1	0	0	downstream/antisense,intragenic/antisense	TSS	HT_Storz_30299,HT_Storz_30300,HT_Storz_30301,HT_Storz_30302
CTSS23166	3721290	3721290	+	insK	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30303
CTSS23167	3721803	3721803	-	insK	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30304,HT_Storz_30305,HT_Storz_30306
CTSS23168	3721864	3721864	+	Wade_p1993,insJK,sokA,insK	Wade,Morett,Storz	triphosphate_enrichment,LB_2.0	1	0	0	InSense,upstream/sense,intragenic/sense	TSS	Wade_p1993,HT_Morett_5556,HT_Storz_30307,HT_Storz_30308
CTSS23169	3721932	3721932	+	Wade_p1994,insK,sokA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	Wade_p1994,HT_Storz_30309,HT_Storz_30310,HT_Storz_30311,HT_Storz_30312,HT_Storz_30313,HT_Storz_30314
CTSS23170	3722216	3722216	-	Wade_p5210	Wade	NA	1	0	0	NA	TSS	Wade_p5210
CTSS23171	3722228	3722228	+	glyS	Storz	LB_2.0,M63_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_30315,HT_Storz_30316
CTSS23172	3722244	3722244	+	glyS	Storz	LB_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_30317
CTSS23173	3722338	3722338	+	glyS	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_30318
CTSS23174	3722517	3722517	-	Wade_p5211	Wade	NA	1	0	0	NA	TSS	Wade_p5211
CTSS23175	3722550	3722550	-	glyS	Morett,Storz	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4	1	0	0	InSense,intragenic/sense	TSS	HT_Morett_5557,HT_Storz_30319,HT_Storz_30320,HT_Storz_30321
CTSS23176	3722553	3722553	-	Wade_p5212	Wade	NA	1	0	0	NA	TSS	Wade_p5212
CTSS23177	3723000	3723000	-	glyS	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5558
CTSS23178	3723367	3723367	-	glyS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5559
CTSS23179	3723680	3723680	-	glyS	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30322
CTSS23180	3723795	3723795	+	glyS	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30323,HT_Storz_30324
CTSS23181	3723961	3723961	-	glyS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5560
CTSS23182	3724383	3724383	-	glyS	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5561
CTSS23183	3724441	3724441	-	glyS	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5562
CTSS23184	3724471	3724471	+	glyS,glyQ	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense,intragenic/antisense	TSS	HT_Storz_30325,HT_Storz_30326,HT_Storz_30327,HT_Storz_30328,HT_Storz_30329,HT_Storz_30330
CTSS23185	3724689	3724689	-	glyQ	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5563
CTSS23186	3725309	3725309	-	glyQ	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5564
CTSS23187	3725349	3725349	-	glyQ	Morett	454_data	1	0	0	NA	TSS	HT_Morett_5565
CTSS23188	3725354	3725354	-	glyQ,b3560,b3559,glyQp	Morett,Storz,Yan,RegulonDB	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,M9,Rich,Sigma70	1	1	0	UpSense,upstream/sense	TSS	HT_Morett_5566,HT_Storz_30331,HT_Storz_30332,HT_Storz_30333,HT_Yan_3397,HT_Yan_3398,ECK120016952
CTSS23189	3725372	3725372	-	NA	Palsson	exponential_phase,stationary_phase	1	0	0	NA	TSS	HT_Palsson_6946,HT_Palsson_6947
CTSS23190	3725587	3725587	-	Wade_p5213,glyQ,ysaB	Wade,Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense,intragenic/sense	TSS	Wade_p5213,HT_Storz_30334,HT_Storz_30335,HT_Storz_30336,HT_Storz_30337
CTSS23191	3725595	3725595	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_6948
CTSS23192	3725769	3725769	+	ysaB,wecH	Storz	M63_0.4	1	0	0	upstream/antisense,upstream/sense	TSS	HT_Storz_30338,HT_Storz_30339
CTSS23193	3725771	3725771	+	ysaB,wecH	Storz	LB_2.0,LB_0.4	1	0	0	upstream/antisense,upstream/sense	TSS	HT_Storz_30340,HT_Storz_30341,HT_Storz_30342,HT_Storz_30343
CTSS23194	3725781	3725781	+	wecH,ysaB	Storz	LB_0.4	1	0	0	upstream/sense,upstream/antisense	TSS	HT_Storz_30344,HT_Storz_30345
CTSS23195	3725793	3725793	-	ysaB,wecH	Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense,upstream/antisense	TSS	HT_Storz_30346,HT_Storz_30347,HT_Storz_30348,HT_Storz_30349
CTSS23196	3725809	3725809	+	Wade_p1995,wecH,ysaB	Wade,Storz	LB_2.0	1	0	0	upstream/sense,upstream/antisense	TSS	Wade_p1995,HT_Storz_30350,HT_Storz_30351
CTSS23197	3726111	3726111	-	wecH	Storz	LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30352
CTSS23198	3726445	3726445	+	wecH	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30353,HT_Storz_30354
CTSS23199	3726804	3726804	+	wecH	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30355,HT_Storz_30356,HT_Storz_30357
CTSS23200	3726846	3726846	+	Wade_p1996	Wade	NA	1	0	0	NA	TSS	Wade_p1996
CTSS23201	3727010	3727010	-	Wade_p5214	Wade	NA	1	0	0	NA	TSS	Wade_p5214
CTSS23202	3727012	3727012	-	Wade_p5215,yiaA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p5215,HT_Storz_30358,HT_Storz_30359,HT_Storz_30360
CTSS23203	3727013	3727013	-	Wade_p5216	Wade	NA	1	0	0	NA	TSS	Wade_p5216
CTSS23204	3727145	3727145	+	yiaA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30361,HT_Storz_30362,HT_Storz_30363
CTSS23205	3727282	3727282	-	Wade_p5217,yiaA	Wade,Morett,Storz	triphosphate_enrichment,LB_2.0,M63_0.4	1	0	0	InSense,intragenic/sense	TSS	Wade_p5217,HT_Morett_5567,HT_Storz_30364,HT_Storz_30365
CTSS23206	3727311	3727311	-	yiaA	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30366,HT_Storz_30367
CTSS23207	3728002	3728002	-	NA	Palsson	glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_6949,HT_Palsson_6950
CTSS23208	3728019	3728019	-	NA	Palsson	stationary_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_6951,HT_Palsson_6952
CTSS23209	3728631	3728631	+	xylB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30368,HT_Storz_30369,HT_Storz_30370
CTSS23210	3728776	3728776	+	xylB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30371,HT_Storz_30372,HT_Storz_30373
CTSS23211	3728931	3728931	+	xylB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30374,HT_Storz_30375,HT_Storz_30376
CTSS23212	3729099	3729099	+	xylB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30377,HT_Storz_30378,HT_Storz_30379
CTSS23213	3729363	3729363	+	xylB,xylA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense,downstream/antisense	TSS	HT_Storz_30380,HT_Storz_30381,HT_Storz_30382,HT_Storz_30383
CTSS23214	3729671	3729671	-	xylA,xylB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_30384,HT_Storz_30385,HT_Storz_30386,HT_Storz_30387,HT_Storz_30388,HT_Storz_30389
CTSS23215	3729788	3729788	-	Wade_p5218	Wade	NA	1	0	0	NA	TSS	Wade_p5218
CTSS23216	3729964	3729964	-	b3565,b3564	Yan,Palsson	M9,Rich,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Yan_3399,HT_Yan_3400,HT_Palsson_6953,HT_Palsson_6954,HT_Palsson_6955,HT_Palsson_6956
CTSS23217	3729965	3729965	-	Wade_p5219,xylA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p5219,HT_Storz_30390,HT_Storz_30391,HT_Storz_30392
CTSS23218	3730689	3730689	-	xylA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30393,HT_Storz_30394
CTSS23219	3730807	3730807	-	xylAp	RegulonDB	NA	0	1	0	NA	TSS	ECK120010746
CTSS23220	3730843	3730843	-	NA	Palsson	stationary_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_6957,HT_Palsson_6958
CTSS23221	3731069	3731069	+	xylFp	Palsson,RegulonDB	heat_shock	1	1	0	NA	TSS	HT_Palsson_6959,ECK120010754
CTSS23222	3731071	3731071	+	xylF	Storz	LB_2.0	1	0	0	upstream/sense	TSS	HT_Storz_30395
CTSS23223	3731745	3731745	-	xylF	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30396,HT_Storz_30397
CTSS23224	3732081	3732081	-	xylF	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_30398
CTSS23225	3732217	3732217	-	Wade_p5220	Wade	NA	1	0	0	NA	TSS	Wade_p5220
CTSS23226	3732220	3732220	-	Wade_p5221	Wade	NA	1	0	0	NA	TSS	Wade_p5221
CTSS23227	3732221	3732221	-	Wade_p5222	Wade	NA	1	0	0	NA	TSS	Wade_p5222
CTSS23228	3732223	3732223	-	xylG,xylF	Storz	LB_2.0	1	0	0	intragenic/antisense,downstream/antisense	TSS	HT_Storz_30399,HT_Storz_30400
CTSS23229	3732369	3732369	+	xylG	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30401,HT_Storz_30402
CTSS23230	3732510	3732510	+	xylG	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30403,HT_Storz_30404,HT_Storz_30405
CTSS23231	3732583	3732583	-	xylG	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30406,HT_Storz_30407
CTSS23232	3732731	3732731	-	xylG	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30408,HT_Storz_30409
CTSS23233	3732783	3732783	-	Wade_p5223,xylG	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p5223,HT_Storz_30410,HT_Storz_30411,HT_Storz_30412
CTSS23234	3732843	3732843	+	Wade_p1997,xylG	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p1997,HT_Storz_30413,HT_Storz_30414,HT_Storz_30415
CTSS23235	3732890	3732890	-	xylG	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30416,HT_Storz_30417,HT_Storz_30418
CTSS23236	3732911	3732911	+	Wade_p1998	Wade	NA	1	0	0	NA	TSS	Wade_p1998
CTSS23237	3733010	3733010	-	xylG	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30419,HT_Storz_30420
CTSS23238	3733364	3733364	+	xylG	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30421,HT_Storz_30422
CTSS23239	3734817	3734817	+	xylR,xylH	Storz,Palsson	LB_2.0,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_30423,HT_Storz_30424,HT_Storz_30425,HT_Storz_30426,HT_Palsson_6960,HT_Palsson_6961,HT_Palsson_6962,HT_Palsson_6963
CTSS23240	3734860	3734860	+	b3568,b3569	Yan	M9	1	0	0	NA	TSS	HT_Yan_3401
CTSS23241	3734862	3734862	+	xylH,xylR	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_30427,HT_Storz_30428,HT_Storz_30429,HT_Storz_30430,HT_Storz_30431,HT_Storz_30432,HT_Palsson_6964
CTSS23242	3734906	3734906	+	xylRp	RegulonDB	NA	0	1	0	NA	TSS	ECK120010751
CTSS23243	3735104	3735104	+	xylR	Storz	M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30433
CTSS23244	3735140	3735140	+	xylR	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30434,HT_Storz_30435,HT_Storz_30436
CTSS23245	3735301	3735301	-	xylR	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30437,HT_Storz_30438,HT_Storz_30439
CTSS23246	3735897	3735897	+	Wade_p1999,xylR	Wade,Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	Wade_p1999,HT_Storz_30440,HT_Storz_30441
CTSS23247	3736593	3736593	-	Wade_p5224,bax	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p5224,HT_Storz_30442,HT_Storz_30443,HT_Storz_30444
CTSS23248	3736631	3736631	+	bax	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30445
CTSS23249	3736924	3736924	+	bax	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30446
CTSS23250	3736974	3736974	-	bax	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_5568
CTSS23251	3737007	3737007	+	bax	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase	1	0	0	intragenic/antisense	TSS	HT_Storz_30447,HT_Storz_30448,HT_Storz_30449,HT_Palsson_6965
CTSS23252	3737060	3737060	+	NA	Palsson	exponential_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_6966,HT_Palsson_6967
CTSS23253	3737240	3737240	-	bax,b3570	Morett,Storz,Yan,Palsson	triphosphate_enrichment,M63_0.4,LB_0.4,M9,exponential_phase	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_5569,HT_Storz_30450,HT_Storz_30451,HT_Yan_3402,HT_Palsson_6968
CTSS23254	3737250	3737250	-	NA	Palsson	exponential_phase	1	0	0	NA	TSS	HT_Palsson_6969
CTSS23255	3737274	3737274	-	bax	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase	1	0	0	upstream/sense	TSS	HT_Storz_30452,HT_Storz_30453,HT_Storz_30454,HT_Palsson_6970
CTSS23256	3737313	3737313	+	malS	Storz	LB_2.0	1	0	0	upstream/sense	TSS	HT_Storz_30455
CTSS23257	3737355	3737355	+	malS	Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense	TSS	HT_Storz_30456,HT_Storz_30457
CTSS23258	3737470	3737470	+	malSp	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120010199
CTSS23259	3737620	3737620	-	malS	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30458,HT_Storz_30459,HT_Storz_30460
CTSS23260	3737964	3737964	-	Wade_p5225,malS	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p5225,HT_Storz_30461,HT_Storz_30462,HT_Storz_30463
CTSS23261	3739071	3739071	+	Wade_p2000	Wade	NA	1	0	0	NA	TSS	Wade_p2000
CTSS23262	3739072	3739072	+	malS	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30464,HT_Storz_30465
CTSS23263	3739180	3739180	-	malS	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30466,HT_Storz_30467,HT_Storz_30468
CTSS23264	3739507	3739507	+	malS,avtA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_30469,HT_Storz_30470,HT_Storz_30471,HT_Storz_30472,HT_Storz_30473,HT_Storz_30474
CTSS23265	3739590	3739590	+	avtA	Storz	LB_2.0,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_30475,HT_Storz_30476
CTSS23266	3739644	3739644	-	avtA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_30477,HT_Storz_30478,HT_Storz_30479
CTSS23267	3739656	3739656	-	avtA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_30480,HT_Storz_30481,HT_Storz_30482
CTSS23268	3739672	3739672	+	avtA	Morett	RACE_data	1	0	0	NA	TSS	HT_Morett_5570
CTSS23269	3739674	3739674	+	avtA,avtAp	Morett,Storz,Palsson,RegulonDB	454_data,LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	1	0	upstream/sense	TSS	HT_Morett_5571,HT_Storz_30483,HT_Storz_30484,HT_Storz_30485,HT_Palsson_6971,HT_Palsson_6972,HT_Palsson_6973,HT_Palsson_6974,ECK120034333
CTSS23270	3739675	3739675	+	Wade_p2001,b3572	Wade,Yan	M9,Rich	1	0	0	NA	TSS	Wade_p2001,HT_Yan_3403,HT_Yan_3404
CTSS23271	3740188	3740188	-	Wade_p5226,avtA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p5226,HT_Storz_30486,HT_Storz_30487,HT_Storz_30488
CTSS23272	3740209	3740209	+	avtA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30489,HT_Storz_30490
CTSS23273	3740472	3740472	-	avtA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30491,HT_Storz_30492
CTSS23274	3740986	3740986	-	avtA	Storz	LB_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_30493
CTSS23275	3741082	3741082	+	ysaA	Storz	M63_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_30494
CTSS23276	3741287	3741287	-	ysaA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30495,HT_Storz_30496,HT_Storz_30497
CTSS23277	3741599	3741599	-	ysaA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5572
CTSS23278	3741603	3741603	-	ysaA,b3573	Storz,Yan	LB_2.0,M63_0.4,Rich	1	0	0	upstream/sense	TSS	HT_Storz_30498,HT_Storz_30499,HT_Yan_3405
CTSS23279	3741605	3741605	-	ysaA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_5573
CTSS23280	3741670	3741670	+	ysaA,yiaJ	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense,downstream/antisense	TSS	HT_Storz_30500,HT_Storz_30501,HT_Storz_30502,HT_Storz_30503,HT_Storz_30504,HT_Storz_30505
CTSS23281	3741814	3741814	+	yiaJ	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30506
CTSS23282	3741833	3741833	-	yiaJ,ysaA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_30507,HT_Storz_30508,HT_Storz_30509,HT_Storz_30510,HT_Storz_30511,HT_Storz_30512
CTSS23283	3741954	3741954	-	yiaJ	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30513,HT_Storz_30514,HT_Storz_30515
CTSS23284	3742000	3742000	-	yiaJ	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30516,HT_Storz_30517
CTSS23285	3742538	3742538	-	Wade_p5227	Wade	NA	1	0	0	NA	TSS	Wade_p5227
CTSS23286	3742540	3742540	-	Wade_p5228,yiaJ,b3574,b3573	Wade,Storz,Yan,Palsson	LB_2.0,M63_0.4,LB_0.4,M9,exponential_phase,glutamine_nitrogen	1	0	0	upstream/sense	TSS	Wade_p5228,HT_Storz_30518,HT_Storz_30519,HT_Storz_30520,HT_Yan_3406,HT_Palsson_6975,HT_Palsson_6976
CTSS23287	3742581	3742581	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_6977
CTSS23288	3742582	3742582	-	Wade_p5229	Wade	NA	1	0	0	NA	TSS	Wade_p5229
CTSS23289	3742618	3742618	-	yiaJp	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120010706
CTSS23290	3742674	3742674	+	yiaKp	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120010752
CTSS23291	3742720	3742720	+	yiaKp2	RegulonDB	Sigma24	0	1	0	NA	TSS	ECK120033257
CTSS23292	3744388	3744388	-	yiaM	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30521,HT_Storz_30522
CTSS23293	3744414	3744414	+	yiaM	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30523,HT_Storz_30524,HT_Storz_30525
CTSS23294	3744582	3744582	-	yiaM	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_30526
CTSS23295	3745118	3745118	+	yiaN	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30527
CTSS23296	3747118	3747118	+	lyxK	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30528
CTSS23297	3749974	3749974	+	Wade_p2002,yiaR,yiaS	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	Wade_p2002,HT_Storz_30529,HT_Storz_30530,HT_Storz_30531,HT_Storz_30532,HT_Storz_30533,HT_Storz_30534
CTSS23298	3750216	3750216	+	yiaS	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30535,HT_Storz_30536,HT_Storz_30537
CTSS23299	3750355	3750355	-	yiaS	Storz	LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30538
CTSS23300	3750516	3750516	+	yiaS	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30539,HT_Storz_30540
CTSS23301	3750542	3750542	+	yiaS	Storz	LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30541
CTSS23302	3750727	3750727	+	ysaC,yiaS	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	downstream/antisense,intragenic/sense	TSS	HT_Storz_30542,HT_Storz_30543,HT_Storz_30544,HT_Storz_30545,HT_Storz_30546,HT_Storz_30547
CTSS23303	3750981	3750981	-	ysaC,ysaD	Storz	LB_0.4	1	0	0	upstream/sense,intragenic/antisense	TSS	HT_Storz_30548,HT_Storz_30549
CTSS23304	3751346	3751346	-	yiaT	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30550,HT_Storz_30551
CTSS23305	3751390	3751390	+	yiaT	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30552
CTSS23306	3751596	3751596	+	yiaT	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30553,HT_Storz_30554
CTSS23307	3751739	3751739	-	yiaT	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30555,HT_Storz_30556,HT_Storz_30557
CTSS23308	3751967	3751967	+	b3585	Yan	M9	1	0	0	NA	TSS	HT_Yan_3407
CTSS23309	3751968	3751968	+	yiaT,yiaU	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense,upstream/sense	TSS	HT_Storz_30558,HT_Storz_30559,HT_Storz_30560,HT_Storz_30561,HT_Storz_30562,HT_Storz_30563
CTSS23310	3752238	3752238	-	yiaU	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_30564
CTSS23311	3752350	3752350	+	yiaU	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_30565
CTSS23312	3753211	3753211	-	yiaV	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_30566,HT_Storz_30567,HT_Storz_30568
CTSS23313	3753466	3753466	+	yiaV	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30569,HT_Storz_30570,HT_Storz_30571
CTSS23314	3753678	3753678	+	yiaV	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30572,HT_Storz_30573
CTSS23315	3754366	3754366	+	yiaW	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_30574,HT_Storz_30575,HT_Storz_30576
CTSS23316	3754587	3754587	+	Wade_p2003	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	NA	TSS	Wade_p2003,HT_Storz_30577,HT_Storz_30578,HT_Storz_30579
CTSS23317	3754791	3754791	-	NA	Storz	M63_0.4,LB_0.4	1	0	0	NA	TSS	HT_Storz_30580,HT_Storz_30581
CTSS23318	3754843	3754843	+	NA	Storz	LB_2.0,M63_0.4	1	0	0	NA	TSS	HT_Storz_30582,HT_Storz_30583
