tfbs_id	start	stop	TF_name	TF_bnumber	effect	evidence	confidence	type	alt_id	Zika_gene_id
CTFBS2058	3742616	3742628	IHF	b1712	-	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120012431	109
CTFBS2059	3742618	3742630	IHF	b0912	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120014041	110
CTFBS2060	3742618	3742630	IHF	b1712	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120014041	109
CTFBS2061	3742663	3742683	YiaJ	b3574	-	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120014046	271
CTFBS2062	3742725	3742746	CRP	b3357	?	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011795	35
CTFBS2063	3756557	3756571	Fis	b3261	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013101	76
CTFBS2064	3756576	3756590	Fis	b3261	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013582	76
CTFBS2065	3756585	3756606	CRP	b3357	+	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120013059	35
CTFBS2066	3756641	3756655	Fis	b3261	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013584	76
CTFBS2067	3756663	3756677	Fis	b3261	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013586	76
CTFBS2068	3756686	3756700	Fis	b3261	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013588	76
CTFBS2069	3771916	3771937	CRP	b3357	+	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120014009	35
CTFBS2070	3771958	3771979	CRP	b3357	+	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120013990	35
CTFBS2071	3772002	3772023	CRP	b3357	+	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120013988	35
CTFBS2072	3772075	3772096	CRP	b3357	+	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120013974	35
CTFBS2073	3772119	3772140	CRP	b3357	+	[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120014011	35
CTFBS2074	3772157	3772174	Cra	b0080	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120013778	81
CTFBS2075	3772317	3772331	Fis	b3261	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120017164	76
CTFBS2076	3777181	3777203	LldR	b3604	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120034579	118
CTFBS2077	3777181	3777203	LldR	b3604	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120034579	118
CTFBS2078	3777264	3777278	ArcA	b4401	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012013	14
CTFBS2079	3777291	3777305	ArcA	b4401	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120033004	14
CTFBS2080	3777307	3777329	LldR	b3604	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013832	118
CTFBS2081	3784254	3784275	CRP	b3357	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125228826	35
CTFBS2082	3785195	3785212	Cra	b0080	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125134884	81
CTFBS2083	3790199	3790219	PhoB	b0399	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120033045	166
CTFBS2084	3790249	3790276	PhoB	b0399	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120033043	166
CTFBS2085	3790259	3790270	NsrR	b4178	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125095350	157
CTFBS2086	3792636	3792650	Lrp	b0889	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012947	120
CTFBS2087	3801169	3801188	MarA	b1531	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125258825	126
CTFBS2088	3801169	3801188	SoxS	b4062	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125258825	199
CTFBS2089	3817697	3817716	LexA	b4043	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048800	117
CTFBS2090	3840087	3840101	CsgD	b1040	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125135187	36
CTFBS2091	3840102	3840116	CsgD	b1040	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125135185	36
CTFBS2092	3847230	3847249	UhpA	b3669	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013263	210
CTFBS2093	3847253	3847272	UhpA	b3669	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120011743	210
CTFBS2094	3847291	3847312	CRP	b3357	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013047	35
CTFBS2095	3853076	3853097	CRP	b3357	+	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012754	35
CTFBS2096	3853299	3853318	LexA	b4043	-	[GEA|W|Gene expression analysis],[ICA|W|Inferred by computational analysis],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120015229	117
CTFBS2097	3860192	3860212	RcsB-BglJ	b2217	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125165892	179
CTFBS2098	3860192	3860212	RcsB-BglJ	b4366	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125165892	23
CTFBS2099	3867282	3867299	CpxR	b3912	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120017107	33
CTFBS2100	3867360	3867377	CpxR	b3912	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125141183	33
CTFBS2101	3867393	3867409	CpxR	b3912	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125141181	33
CTFBS2102	3875268	3875280	DgoR	b4479	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)],[AIBSPD||Automated inference based on sequence pattern discovery]	Confirmed	TFBS	ECK125285610	57
CTFBS2103	3875290	3875301	DgoR	b4479	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)],[AIBSPD||Automated inference based on sequence pattern discovery]	Confirmed	TFBS	ECK125285692	57
CTFBS2104	3875293	3875312	CRP	b3357	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125285586	35
CTFBS2105	3880205	3880219	Fis	b3261	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011543	76
CTFBS2106	3880252	3880266	Fis	b3261	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011545	76
CTFBS2107	3883733	3883752	ArgP	b2916	+	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125141221	106
CTFBS2108	3883918	3883927	DnaA	b3702	+	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK125158279	62
CTFBS2109	3883918	3883927	DnaA	b3702	-	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK125158279	62
CTFBS2110	3883929	3883938	DnaA	b3702	+	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125158281	62
CTFBS2111	3883929	3883938	DnaA	b3702	-	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125158281	62
CTFBS2112	3883935	3883943	DnaA	b3702	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120014050	62
CTFBS2113	3883939	3883948	DnaA	b3702	+	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK125158277	62
CTFBS2114	3883939	3883948	DnaA	b3702	-	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK125158277	62
CTFBS2115	3883951	3883960	DnaA	b3702	+	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125158283	62
CTFBS2116	3883951	3883960	DnaA	b3702	-	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125158283	62
CTFBS2117	3884001	3884020	ArgP	b2916	+	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120014048	106
CTFBS2118	3884021	3884040	ArgP	b2916	+	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125141219	106
CTFBS2119	3888304	3888313	TorR	b0995	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012486	205
CTFBS2120	3888341	3888362	CRP	b3357	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120012949	35
CTFBS2121	3888351	3888360	TorR	b0995	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012488	205
CTFBS2122	3906011	3906025	H-NS	b1237	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012079	103
CTFBS2123	3906717	3906731	Fis	b3261	-	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012081	76
CTFBS2124	3906742	3906756	Fis	b3261	-	[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012083	76
CTFBS2125	3906748	3906769	CRP	b3357	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012085	35
CTFBS2126	3906783	3906802	RcsB-BglJ	b2217	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125109444	179
CTFBS2127	3906783	3906802	RcsB-BglJ	b4366	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125109444	23
CTFBS2128	3906805	3906825	LeuO	b0076	+	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125109446	116
CTFBS2129	3906836	3906856	LeuO	b0076	+	[GEA|W|Gene expression analysis],[IC|W|Inferred by curator],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125141930	116
CTFBS2130	3911546	3911558	IHF	b0912	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011519	110
CTFBS2131	3911546	3911558	IHF	b1712	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011519	109
CTFBS2132	3911591	3911609	PhoB	b0399	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013220	166
CTFBS2133	3911613	3911631	PhoB	b0399	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013478	166
CTFBS2134	3915258	3915280	NagC	b0676	+	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Confirmed	TFBS	ECK120013590	147
CTFBS2135	3915258	3915280	NagC	b0676	-	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Confirmed	TFBS	ECK120013590	147
CTFBS2136	3915411	3915433	NagC	b0676	+	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Confirmed	TFBS	ECK120013593	147
CTFBS2137	3915411	3915433	NagC	b0676	-	[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Confirmed	TFBS	ECK120013593	147
CTFBS2138	3926504	3926508	MraZ	b0081	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125165926	375
CTFBS2139	3926517	3926521	MraZ	b0081	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125165924	375
CTFBS2140	3926527	3926531	MraZ	b0081	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125165922	375
CTFBS2141	3927009	3927023	Nac	b1988	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120011286	145
CTFBS2142	3927013	3927026	AsnC	b3743	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048775	18
CTFBS2143	3927013	3927026	AsnC	b3743	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048775	18
CTFBS2144	3927031	3927045	Nac	b1988	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120011282	145
CTFBS2145	3927047	3927060	AsnC	b3743	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048792	18
CTFBS2146	3927047	3927060	AsnC	b3743	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048792	18
CTFBS2147	3927079	3927092	AsnC	b3743	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048794	18
CTFBS2148	3927079	3927092	AsnC	b3743	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048794	18
CTFBS2149	3927088	3927102	Nac	b1988	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120011284	145
CTFBS2150	3927110	3927123	AsnC	b3743	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048773	18
CTFBS2151	3927110	3927123	AsnC	b3743	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120048773	18
CTFBS2152	3931193	3931206	FNR	b1334	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125258378	79
CTFBS2153	3931323	3931336	FNR	b1334	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125258349	79
CTFBS2154	3933249	3933270	CRP	b3357	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120014163	35
CTFBS2155	3933320	3933339	RbsR	b3753	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120015753	176
CTFBS2156	3941388	3941402	Fis	b3261	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011694	76
CTFBS2157	3941408	3941422	Fis	b3261	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011692	76
CTFBS2158	3941439	3941453	Fis	b3261	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011690	76
