ctg_id	valid_bnumbers	rank	Zika_gene_id
CCTG1518	b1551	1	1633
CCTG1519	b4749	1	8260
CCTG1520	b4724	1	8212
CCTG1521	b1552	1	46
CCTG1522	b1553	1	1634
CCTG1522	b1554	2	1636
CCTG1522	b1555	3	1637
CCTG1522	b1556	4	1638
CCTG1523	b4689	1	1635
CCTG1524	b4776	1	8875
CCTG1525	b1557	1	39
CCTG1526	b1558	1	43
CCTG1527	b4750	1	8261
CCTG1528	b1559	1	1639
CCTG1528	b1560	2	1640
CCTG1529	b1561	1	1641
CCTG1529	b1562	2	1642
CCTG1529	b1563	3	181
CCTG1529	b1564	4	180
CCTG1530	b1561	1	1641
CCTG1531	b1562	1	1642
CCTG1531	b1563	2	181
CCTG1531	b1564	3	180
CCTG1532	b1562	1	1642
CCTG1533	b1563	1	181
CCTG1533	b1564	2	180
CCTG1534	b1565	1	1643
CCTG1535	b1566	1	1644
CCTG1536	b1567	1	4170
CCTG1536	b1568	2	4171
CCTG1536	b1569	3	60
CCTG1537	b1570	1	59
CCTG1538	b1571	1	1645
CCTG1538	b1572	2	1646
CCTG1538	b1573	3	1647
CCTG1539	b1574	1	8876
CCTG1540	b1575	1	1648
CCTG1540	b1576	2	1649
CCTG1540	b1577	3	4172
CCTG1540	b1578	4	4280
CCTG1540	b1579	5	4173
CCTG1541	b4534	1	8213
CCTG1542	b1580	1	1650
CCTG1542	b1581	2	1651
CCTG1543	b1582	1	1652
CCTG1544	b1583	1	1653
CCTG1544	b1584	2	1654
CCTG1545	b1585	1	1655
CCTG1546	b1586	1	1656
CCTG1547	b1587	1	1657
CCTG1547	b1588	2	1658
CCTG1547	b1589	3	1659
CCTG1547	b1590	4	1660
CCTG1547	b1591	5	1661
CCTG1548	b1591	1	1661
CCTG1549	b1592	1	1662
CCTG1550	b1593	1	1663
CCTG1551	b1593	1	1663
CCTG1551	b1594	2	135
CCTG1552	b1594	1	135
CCTG1553	b1595	1	292
CCTG1554	b1596	1	1664
CCTG1555	b1597	1	1665
CCTG1556	b4601	1	1666
CCTG1557	b1598	1	1667
CCTG1558	b1599	1	1668
CCTG1558	b1600	2	1669
CCTG1559	b4777	1	8877
CCTG1560	b1601	1	1670
CCTG1561	b1602	1	1671
CCTG1561	b1603	2	1672
CCTG1562	b1604	1	1673
CCTG1563	b1604	1	1673
CCTG1563	b1605	2	1674
CCTG1563	b1606	3	1675
CCTG1564	b1605	1	1674
CCTG1565	b1605	1	1674
CCTG1565	b1606	2	1675
CCTG1566	b1607	1	1676
CCTG1567	b1608	1	188
CCTG1567	b1609	2	1677
CCTG1568	b1608	1	188
CCTG1568	b1609	2	1677
CCTG1568	b1610	3	1678
CCTG1569	b1610	1	1678
CCTG1570	b1611	1	1679
CCTG1570	b1612	2	1680
CCTG1571	b1611	1	1679
CCTG1572	b1612	1	1680
CCTG1573	b1613	1	1681
CCTG1574	b1613	1	1681
CCTG1574	b1614	2	1682
CCTG1575	b1614	1	1682
CCTG1576	b1615	1	1683
CCTG1576	b1616	2	1684
CCTG1576	b1617	3	1685
CCTG1577	b1618	1	211
CCTG1578	b1618	1	211
CCTG1578	b1619	2	1686
CCTG1579	b1619	1	1686
CCTG1580	b1620	1	124
CCTG1581	b1621	1	1687
CCTG1581	b1622	2	1688
CCTG1582	b1622	1	1688
CCTG1583	b1624	1	1690
CCTG1584	b1623	1	1689
CCTG1585	b4409	1	1691
CCTG1586	b4409	1	1691
CCTG1586	b1625	2	32
CCTG1586	b1626	3	1692
CCTG1586	b1627	4	1693
CCTG1587	b1625	1	32
CCTG1588	b1626	1	1692
CCTG1588	b1627	2	1693
CCTG1588	b1628	3	1694
CCTG1589	b1626	1	1692
CCTG1589	b1627	2	1693
CCTG1589	b1628	3	1694
CCTG1589	b1629	4	1695
CCTG1589	b1630	5	1696
CCTG1589	b1631	6	1697
CCTG1589	b1632	7	1698
CCTG1589	b1633	8	1699
CCTG1590	b1627	1	1693
CCTG1590	b1628	2	1694
CCTG1591	b1627	1	1693
CCTG1591	b1628	2	1694
CCTG1591	b1629	3	1695
CCTG1591	b1630	4	1696
CCTG1591	b1631	5	1697
CCTG1591	b1632	6	1698
CCTG1591	b1633	7	1699
CCTG1592	b1634	1	1700
CCTG1593	b1635	1	1701
CCTG1594	b1636	1	1702
CCTG1594	b1637	2	1703
CCTG1594	b1638	3	1704
CCTG1595	b1636	1	1702
CCTG1595	b1637	2	1703
CCTG1596	b1636	1	1702
CCTG1597	b1637	1	1703
CCTG1598	b1637	1	1703
CCTG1598	b1638	2	1704
CCTG1599	b1638	1	1704
CCTG1599	b1639	2	1705
CCTG1599	b1640	3	1706
CCTG1600	b1639	1	1705
CCTG1600	b1640	2	1706
CCTG1601	b1639	1	1705
CCTG1602	b1640	1	1706
CCTG1603	b1641	1	1707
CCTG1604	b1642	1	197
CCTG1605	b1643	1	1708
CCTG1605	b1644	2	1709
CCTG1606	b1643	1	1708
CCTG1606	b1644	2	1709
CCTG1606	b1645	3	1710
CCTG1607	b1646	1	1711
CCTG1607	b1647	2	1712
CCTG1608	b1646	1	1711
CCTG1609	b1647	1	1712
CCTG1610	b1648	1	1713
CCTG1611	b1649	1	151
CCTG1611	b1650	2	1714
CCTG1612	b1649	1	151
CCTG1612	b1650	2	1714
CCTG1612	b1651	3	1715
CCTG1613	b1649	1	151
CCTG1613	b1650	2	1714
CCTG1613	b1651	3	1715
CCTG1613	b1652	4	1716
CCTG1614	b1649	1	151
CCTG1615	b1650	1	1714
CCTG1616	b1651	1	1715
CCTG1616	b1652	2	1716
CCTG1617	b1651	1	1715
CCTG1618	b1652	1	1716
CCTG1619	b1652	1	1716
CCTG1619	b1653	2	1717
CCTG1620	b1653	1	1717
CCTG1621	b1654	1	1718
CCTG1622	b1655	1	1719
CCTG1623	b1657	1	1721
CCTG1624	b1656	1	1720
CCTG1625	b4602	1	1722
CCTG1626	b1658	1	171
CCTG1627	b1659	1	245
CCTG1628	b1660	1	1723
CCTG1629	b1661	1	1724
CCTG1630	b1662	1	1725
CCTG1631	b1663	1	1726
CCTG1632	b1664	1	1727
CCTG1633	b1665	1	8878
CCTG1633	b1666	2	8879
CCTG1634	b1667	1	1728
CCTG1635	b1668	1	1729
CCTG1636	b1669	1	1730
CCTG1636	b1670	2	1731
CCTG1636	b1671	3	1732
CCTG1637	b1669	1	1730
CCTG1637	b1670	2	1731
CCTG1637	b1671	3	1732
CCTG1637	b1672	4	1733
CCTG1637	b1673	5	1734
CCTG1637	b1674	6	1735
CCTG1638	b1672	1	1733
CCTG1638	b1673	2	1734
CCTG1638	b1674	3	1735
CCTG1639	b1675	1	1736
CCTG1640	b1676	1	1737
CCTG1641	b1677	1	1738
CCTG1642	b1678	1	1739
CCTG1643	b1679	1	1740
CCTG1643	b1680	2	1741
CCTG1643	b1681	3	1742
CCTG1643	b1682	4	1743
CCTG1643	b1683	5	1744
CCTG1643	b1684	6	1745
CCTG1644	b1681	1	1742
CCTG1644	b1682	2	1743
CCTG1644	b1683	3	1744
CCTG1644	b1684	4	1745
CCTG1645	b4430	1	8880
CCTG1646	b1685	1	1746
CCTG1646	b1686	2	1747
CCTG1646	b1687	3	1748
CCTG1647	b1686	1	1747
CCTG1647	b1687	2	1748
CCTG1648	b1688	1	1749
CCTG1649	b4431	1	8881
CCTG1650	b1689	1	1750
CCTG1651	b1690	1	1751
CCTG1652	b1691	1	1752
CCTG1652	b1692	2	1753
CCTG1652	b1693	3	1754
CCTG1653	b1693	1	1754
CCTG1654	b1693	1	1754
CCTG1654	b1694	2	1755
CCTG1655	b1694	1	1755
CCTG1655	b1695	2	1756
CCTG1656	b1696	1	247
CCTG1657	b1697	1	1757
CCTG1657	b1698	2	1758
CCTG1657	b1699	3	1759
CCTG1657	b1700	4	1760
CCTG1657	b1701	5	1761
CCTG1658	b1702	1	1762
CCTG1659	b1703	1	246
CCTG1659	b1704	2	1763
CCTG1660	b1703	1	246
CCTG1661	b1704	1	1763
CCTG1662	b1706	1	1765
CCTG1663	b1705	1	1764
CCTG1664	b1707	1	1766
CCTG1665	b1707	1	1766
CCTG1665	b1708	2	1767
CCTG1666	b1708	1	1767
CCTG1667	b1708	1	1767
CCTG1667	b1709	2	1768
CCTG1667	b1710	3	1769
CCTG1668	b1709	1	1768
CCTG1668	b1710	2	1769
CCTG1668	b1711	3	1770
CCTG1669	b1709	1	1768
CCTG1670	b1710	1	1769
CCTG1670	b1711	2	1770
CCTG1671	b1710	1	1769
CCTG1672	b1711	1	1770
CCTG1672	b1712	2	109
CCTG1673	b1712	1	109
CCTG1674	b1712	1	109
CCTG1674	b1713	2	1771
CCTG1674	b1714	3	1772
CCTG1674	b1715	4	1773
CCTG1675	b1712	1	109
CCTG1675	b1713	2	1771
CCTG1675	b1714	3	1772
CCTG1675	b1715	4	1773
CCTG1675	b1716	5	1774
CCTG1675	b1717	6	1775
CCTG1675	b1718	7	1776
CCTG1675	b1719	8	1777
CCTG1676	b1715	1	1773
CCTG1676	b1716	2	1774
CCTG1676	b1717	3	1775
CCTG1676	b1718	4	1776
CCTG1677	b1715	1	1773
CCTG1677	b1716	2	1774
CCTG1677	b1717	3	1775
CCTG1677	b1718	4	1776
CCTG1677	b1719	5	1777
CCTG1678	b1715	1	1773
CCTG1679	b1715	1	1773
CCTG1679	b1716	2	1774
CCTG1680	b1716	1	1774
CCTG1680	b1717	2	1775
CCTG1681	b1716	1	1774
CCTG1681	b1717	2	1775
CCTG1681	b1718	3	1776
CCTG1682	b1716	1	1774
CCTG1682	b1717	2	1775
CCTG1682	b1718	3	1776
CCTG1682	b1719	4	1777
CCTG1683	b1716	1	1774
CCTG1684	b1718	1	1776
CCTG1685	b1718	1	1776
CCTG1685	b1719	2	1777
CCTG1686	b1719	1	1777
CCTG1687	b4494	1	4174
CCTG1688	b1722	1	1779
CCTG1689	b4535	1	1778
CCTG1690	b1723	1	1780
CCTG1691	b1723	1	1780
CCTG1691	b1724	2	1781
CCTG1691	b1725	3	1782
CCTG1692	b1724	1	1781
CCTG1693	b1725	1	1782
CCTG1694	b1726	1	1783
CCTG1695	b1727	1	1784
CCTG1696	b1728	1	1785
CCTG1697	b1729	1	1786
CCTG1698	b1730	1	1787
CCTG1699	b1731	1	1788
CCTG1700	b1732	1	1789
CCTG1701	b1733	1	1790
CCTG1701	b1734	2	1791
CCTG1701	b1735	3	30
CCTG1701	b1736	4	1792
CCTG1701	b1737	5	1793
CCTG1701	b1738	6	1794
CCTG1702	b1735	1	30
CCTG1703	b1737	1	1793
CCTG1703	b1738	2	1794
CCTG1704	b1739	1	1795
CCTG1705	b1740	1	1796
CCTG1706	b1740	1	1796
CCTG1706	b1741	2	1797
CCTG1707	ECK125121999	1	8882
CCTG1708	b1741	1	1797
CCTG1709	b1742	1	4083
CCTG1710	b1743	1	1798
CCTG1711	b1744	1	1799
CCTG1711	b1745	2	1800
CCTG1711	b1746	3	1801
CCTG1711	b1747	4	1802
CCTG1711	b1748	5	1803
CCTG1712	b1749	1	1804
CCTG1713	b1750	1	1805
CCTG1713	b1751	2	1806
CCTG1713	b1752	3	1807
CCTG1713	b1753	4	1808
CCTG1714	b1750	1	1805
CCTG1714	b1751	2	1806
CCTG1714	b1752	3	1807
CCTG1714	b1753	4	1808
CCTG1714	b1754	5	1809
CCTG1714	b1755	6	1810
CCTG1714	b1756	7	1811
CCTG1715	b1753	1	1808
CCTG1716	b1757	1	1812
CCTG1717	b1758	1	1813
CCTG1718	b1759	1	1814
CCTG1719	b1759	1	1814
CCTG1719	b1761	2	1816
CCTG1720	b1760	1	1815
CCTG1721	b1761	1	1816
CCTG1722	b1762	1	1817
CCTG1723	b1763	1	1818
CCTG1723	b1764	2	1819
CCTG1724	b1763	1	1818
CCTG1724	b1764	2	1819
CCTG1724	b1765	3	1820
CCTG1725	b1766	1	1821
CCTG1726	b1766	1	1821
CCTG1726	b1767	2	1822
CCTG1727	b1767	1	1822
CCTG1727	b1768	2	1823
CCTG1728	b1768	1	1823
CCTG1729	b1769	1	1824
CCTG1730	b1770	1	248
CCTG1731	b1771	1	1825
CCTG1731	b1772	2	1826
CCTG1731	b1773	3	1827
CCTG1731	b1774	4	1828
CCTG1731	b1775	5	1829
CCTG1731	b1776	6	1830
CCTG1732	b1777	1	1831
CCTG1732	b1778	2	4084
CCTG1733	b1777	1	1831
CCTG1734	b1778	1	4084
CCTG1735	b1779	1	1832
CCTG1736	b1779	1	1832
CCTG1736	b1780	2	1833
CCTG1737	b1780	1	1833
CCTG1738	b1781	1	1834
CCTG1739	b1782	1	1835
CCTG1740	b1783	1	1836
CCTG1740	b1784	2	1837
CCTG1741	b1785	1	1838
CCTG1742	b1786	1	1839
CCTG1743	b1787	1	1840
CCTG1743	b1789	2	1842
CCTG1744	b1787	1	1840
CCTG1745	b1788	1	1841
CCTG1746	b1789	1	1842
CCTG1747	b1790	1	249
CCTG1748	b1791	1	1843
CCTG1749	b1792	1	1844
CCTG1750	b1793	1	1845
CCTG1751	b1794	1	1846
CCTG1752	b1794	1	1846
CCTG1752	b4676	2	1847
CCTG1752	b4675	3	1848
CCTG1753	b1795	1	1849
CCTG1754	b1796	1	1850
CCTG1754	b1797	2	1851
CCTG1755	b1798	1	1852
CCTG1756	b1799	1	61
CCTG1757	b1800	1	1853
CCTG1758	b1801	1	1854
CCTG1758	b1802	2	1855
CCTG1759	b1803	1	1856
CCTG1760	b1804	1	1857
CCTG1761	b1805	1	1858
CCTG1761	b1806	2	1859
CCTG1761	b1807	3	1860
CCTG1762	b1805	1	1858
CCTG1763	b1806	1	1859
CCTG1764	b1806	1	1859
CCTG1764	b1807	2	1860
CCTG1764	b1808	3	1861
CCTG1765	b1806	1	1859
CCTG1765	b1807	2	1860
CCTG1766	b1808	1	1861
CCTG1767	b1809	1	1862
CCTG1768	b1809	1	1862
CCTG1768	b1810	2	1863
CCTG1769	b1810	1	1863
CCTG1770	b1811	1	1864
CCTG1771	b1812	1	1865
CCTG1771	b1813	2	1866
CCTG1772	b1813	1	1866
CCTG1772	b1814	2	1867
CCTG1773	b1814	1	1867
CCTG1774	b1814	1	1867
CCTG1774	b1815	2	1868
CCTG1775	b1815	1	1868
CCTG1776	b1816	1	1869
CCTG1777	b4751	1	8262
CCTG1778	b1817	1	1870
CCTG1778	b1818	2	1871
CCTG1778	b1819	3	1872
CCTG1778	b1820	4	1873
CCTG1779	b1817	1	1870
CCTG1779	b1818	2	1871
CCTG1779	b1819	3	1872
CCTG1780	b1820	1	1873
CCTG1781	b1821	1	1874
CCTG1782	b1822	1	1875
CCTG1783	b1823	1	40
CCTG1783	b1824	2	1876
CCTG1784	b1823	1	40
CCTG1784	b1824	2	1876
CCTG1784	b1825	3	1877
CCTG1785	b1825	1	1877
CCTG1785	b1826	2	1878
CCTG1786	b1825	1	1877
CCTG1787	b1826	1	1878
CCTG1788	b4536	1	1879
CCTG1789	b1827	1	113
CCTG1790	b1828	1	1880
CCTG1791	b1829	1	1881
CCTG1792	b1830	1	1882
CCTG1792	b1831	2	1883
CCTG1792	b1832	3	1884
CCTG1793	b1830	1	1882
CCTG1793	b1831	2	1883
CCTG1794	b1832	1	1884
CCTG1795	b1833	1	1885
CCTG1795	b1834	2	1886
CCTG1796	b1835	1	1887
CCTG1797	b1835	1	1887
CCTG1797	b1836	2	1888
CCTG1798	b1836	1	1888
CCTG1799	b1837	1	1889
CCTG1800	b1838	1	1890
CCTG1800	b4433	2	8884
CCTG1801	b4432	1	8883
CCTG1802	b4433	1	8884
CCTG1803	b1839	1	1891
CCTG1803	b1840	2	1892
CCTG1803	b1841	3	1893
CCTG1804	b1842	1	1894
CCTG1804	b1843	2	1895
CCTG1804	b1844	3	1896
CCTG1805	b1842	1	1894
CCTG1806	b1843	1	1895
CCTG1806	b1844	2	1896
CCTG1807	b1844	1	1896
CCTG1808	b1845	1	1897
CCTG1809	b1846	1	1898
CCTG1810	b1847	1	1899
CCTG1810	b1848	2	1900
CCTG1811	b1847	1	1899
CCTG1812	b1848	1	1900
CCTG1813	b1849	1	1901
CCTG1814	b1850	1	1902
CCTG1815	b1850	1	1902
CCTG1815	b1851	2	1903
CCTG1816	b1852	1	1904
CCTG1817	b1853	1	97
CCTG1818	b1853	1	97
CCTG1818	b1854	2	1905
CCTG1819	b1854	1	1905
CCTG1820	b1855	1	1906
CCTG1821	b1855	1	1906
CCTG1821	b1856	2	1907
CCTG1822	b1856	1	1907
CCTG1822	b1857	2	1908
CCTG1823	b1856	1	1907
CCTG1824	b1857	1	1908
CCTG1825	b1858	1	1909
CCTG1826	b1858	1	1909
CCTG1826	b1859	2	1910
CCTG1827	b1860	1	1911
CCTG1827	b1861	2	1912
CCTG1828	b1860	1	1911
CCTG1829	b1862	1	1914
CCTG1830	b4677	1	1913
CCTG1831	b1863	1	1915
CCTG1831	b1864	2	1916
CCTG1831	b1865	3	1917
CCTG1831	b1866	4	1918
CCTG1832	b1863	1	1915
CCTG1833	b1863	1	1915
CCTG1833	b1864	2	1916
CCTG1834	b1863	1	1915
CCTG1834	b1864	2	1916
CCTG1834	b1865	3	1917
CCTG1835	b1864	1	1916
CCTG1835	b1865	2	1917
CCTG1835	b1866	3	1918
CCTG1836	b1866	1	1918
CCTG1837	b1867	1	1919
CCTG1837	b1868	2	1920
CCTG1837	b1869	3	1921
CCTG1837	b1870	4	1922
CCTG1837	b1871	5	1923
CCTG1838	b1867	1	1919
CCTG1838	b1868	2	1920
CCTG1839	b1869	1	1921
CCTG1839	b1870	2	1922
CCTG1839	b1871	3	1923
CCTG1840	b1870	1	1922
CCTG1840	b1871	2	1923
CCTG1841	b1872	1	1924
CCTG1841	b1873	2	1925
CCTG1842	b1874	1	1926
CCTG1843	b1874	1	1926
CCTG1843	b1875	2	1927
CCTG1844	b4717	1	8885
CCTG1845	b1876	1	1928
CCTG1846	b1876	1	1928
CCTG1846	b1877	2	1929
CCTG1847	b4778	1	8886
CCTG1848	b1877	1	1929
CCTG1849	b1878	1	1930
CCTG1849	b1879	2	1931
CCTG1849	b1880	3	1932
CCTG1850	b1881	1	1933
CCTG1850	b1882	2	1934
CCTG1850	b1883	3	1935
CCTG1850	b1884	4	1936
CCTG1850	b1885	5	1937
CCTG1850	b1886	6	1938
CCTG1851	b1887	1	1939
CCTG1851	b1888	2	1940
CCTG1851	b1889	3	1941
CCTG1851	b1890	4	1942
CCTG1852	b1891	1	77
CCTG1852	b1892	2	78
CCTG1853	ECK120023915	1	8887
CCTG1853	b1893	2	4281
CCTG1853	b1894	3	4282
CCTG1854	b1895	1	1943
CCTG1855	b1896	1	1944
CCTG1856	b1896	1	1944
CCTG1856	b1897	2	1945
CCTG1857	b4460	1	1946
CCTG1857	b1900	2	1947
CCTG1857	b1901	3	1948
CCTG1858	b1902	1	1949
CCTG1859	b4537	1	1950
CCTG1860	b4537	1	1950
CCTG1860	b4663	2	1951
CCTG1861	b4663	1	1951
CCTG1862	b1904	1	1952
CCTG1863	b1905	1	1953
CCTG1864	b1906	1	1954
CCTG1865	b1907	1	1955
CCTG1866	b1908	1	1956
CCTG1866	b1909	2	8889
CCTG1866	b1910	3	8890
CCTG1866	b1911	4	8891
CCTG1867	b1908	1	1956
CCTG1868	b1909	1	8889
CCTG1868	b1910	2	8890
CCTG1868	b1911	3	8891
CCTG1869	b1909	1	8889
CCTG1869	b1910	2	8890
CCTG1869	b1911	3	8891
CCTG1869	b1912	4	1957
CCTG1870	b4759	1	8888
CCTG1870	b1909	2	8889
CCTG1870	b1910	3	8890
CCTG1870	b1911	4	8891
CCTG1871	b1910	1	8890
CCTG1871	b1911	2	8891
CCTG1871	b1912	3	1957
CCTG1871	b1913	4	1958
CCTG1871	b1914	5	213
CCTG1872	b1912	1	1957
CCTG1873	b1913	1	1958
CCTG1874	b1913	1	1958
CCTG1874	b1914	2	213
CCTG1875	ECK125272700	1	8892
CCTG1876	b4752	1	8263
CCTG1877	b1915	1	1959
CCTG1878	b1916	1	191
CCTG1878	b1917	2	1960
CCTG1878	b1918	3	1961
CCTG1878	b1919	4	1962
CCTG1879	b1916	1	191
CCTG1880	b1916	1	191
CCTG1880	b1917	2	1960
CCTG1880	b1918	3	1961
CCTG1880	b1919	4	1962
CCTG1880	b1920	5	1963
CCTG1881	b1917	1	1960
CCTG1881	b1918	2	1961
CCTG1881	b1919	3	1962
CCTG1881	b1920	4	1963
CCTG1882	b4719	1	8893
CCTG1883	b1917	1	1960
CCTG1883	b1918	2	1961
CCTG1883	b1919	3	1962
CCTG1884	b1920	1	1963
CCTG1885	b1920	1	1963
CCTG1885	b1921	2	1964
CCTG1885	b1922	3	1965
CCTG1886	b1923	1	1966
CCTG1887	b1924	1	1967
CCTG1887	b1925	2	1968
CCTG1887	b1926	3	1969
CCTG1888	b1927	1	1970
CCTG1889	b1928	1	1971
CCTG1890	b1929	1	1972
CCTG1890	b1930	2	1973
CCTG1891	b1929	1	1972
CCTG1891	b1930	2	1973
CCTG1891	b1931	3	1974
CCTG1891	b1932	4	1975
CCTG1892	b1931	1	1974
CCTG1893	b1932	1	1975
CCTG1894	b4495	1	4175
CCTG1895	b1936	1	4176
CCTG1896	b1937	1	1976
CCTG1897	b1938	1	1977
CCTG1897	b1939	2	1978
CCTG1897	b1940	3	1979
CCTG1897	b1941	4	1980
CCTG1897	b1942	5	1981
CCTG1897	b1943	6	1982
CCTG1898	b1944	1	1983
CCTG1898	b1945	2	1984
CCTG1898	b1946	3	1985
CCTG1898	b1947	4	1986
CCTG1898	b1948	5	1987
CCTG1898	b1949	6	1988
CCTG1898	b1950	7	1989
CCTG1899	b1951	1	178
CCTG1900	b1952	1	1990
CCTG1901	b1953	1	1991
CCTG1902	b1954	1	8894
CCTG1903	b1955	1	1992
CCTG1904	b1956	1	1993
CCTG1904	b1957	2	1994
CCTG1904	b1958	3	1995
CCTG1905	b1956	1	1993
CCTG1906	b1957	1	1994
CCTG1907	b1958	1	1995
CCTG1908	b1960	1	1997
CCTG1908	b1961	2	1998
CCTG1909	b1959	1	1996
CCTG1910	b1960	1	1997
CCTG1910	b1961	2	1998
CCTG1910	b1962	3	1999
CCTG1911	b1961	1	1998
CCTG1911	b1962	2	1999
CCTG1912	b1962	1	1999
CCTG1913	b1962	1	1999
CCTG1913	b1963	2	2000
CCTG1914	b4603	1	8895
CCTG1915	b4496	1	4177
CCTG1916	b1967	1	2001
CCTG1917	b1968	1	2002
CCTG1917	b1969	2	250
CCTG1918	b1969	1	250
CCTG1919	b1970	1	2003
CCTG1920	b1970	1	2003
CCTG1920	b1971	2	2004
CCTG1920	b1972	3	2005
CCTG1921	b1970	1	2003
CCTG1921	b1971	2	2004
CCTG1921	b1972	3	2005
CCTG1921	b1973	4	2006
CCTG1922	b1971	1	2004
CCTG1922	b1972	2	2005
CCTG1923	b1973	1	2006
CCTG1924	b1974	1	2007
CCTG1925	b1975	1	8896
CCTG1926	b1976	1	2008
CCTG1926	b1977	2	8897
CCTG1927	b1976	1	2008
CCTG1928	b1977	1	8897
CCTG1929	b1978	1	2009
CCTG1930	b4497	1	4178
CCTG1931	b1981	1	2010
CCTG1932	b1981	1	2010
CCTG1932	b1982	2	2011
CCTG1933	b1982	1	2011
CCTG1934	b1983	1	2012
CCTG1935	b1984	1	8898
CCTG1936	b1985	1	2013
CCTG1937	b1987	1	28
CCTG1938	b1986	1	8899
CCTG1939	b1988	1	145
CCTG1940	b1990	1	2014
CCTG1940	b1991	2	2015
CCTG1940	b1992	3	2016
CCTG1940	b1993	4	2017
CCTG1941	b1989	1	8900
CCTG1942	b1990	1	2014
CCTG1943	b1991	1	2015
CCTG1943	b1992	2	2016
CCTG1943	b1993	3	2017
CCTG1944	b1992	1	2016
CCTG1944	b1993	2	2017
CCTG1945	b1994	1	4283
CCTG1946	b1996	1	4284
CCTG1946	b1997	2	4285
CCTG1947	b4582	1	4182
CCTG1948	ECK120023919	1	8901
CCTG1948	b1996	2	4284
CCTG1948	b1997	3	4285
CCTG1949	b1999	1	4183
CCTG1950	b4435	1	8902
CCTG1950	b2000	2	2018
CCTG1951	b4435	1	8902
CCTG1952	b2000	1	2018
CCTG1953	b2001	1	2019
CCTG1953	b2002	2	2020
CCTG1953	b2003	3	2021
CCTG1953	b2004	4	2022
CCTG1953	b2005	5	2023
CCTG1953	b2006	6	4184
CCTG1954	b4538	1	4186
CCTG1955	b2007	1	2024
CCTG1956	b2007	1	2024
CCTG1956	b2008	2	2025
CCTG1957	b2007	1	2024
CCTG1957	b2008	2	2025
CCTG1957	b2009	3	2026
CCTG1958	b2008	1	2025
CCTG1959	b2008	1	2025
CCTG1959	b2009	2	2026
CCTG1960	b2009	1	2026
CCTG1960	b2010	2	2027
CCTG1961	b2009	1	2026
CCTG1962	b2010	1	2027
CCTG1963	b2011	1	2028
CCTG1964	b2012	1	2029
CCTG1964	b2013	2	2030
CCTG1965	b2014	1	2031
CCTG1965	b4678	2	2032
CCTG1966	b2014	1	2031
CCTG1967	b2015	1	251
CCTG1967	b2016	2	2033
CCTG1968	b2015	1	251
CCTG1968	b2016	2	2033
CCTG1968	b4539	3	293
CCTG1968	b2017	4	252
CCTG1969	b2015	1	251
CCTG1970	b2016	1	2033
CCTG1970	b4539	2	293
CCTG1970	b2017	3	252
CCTG1971	b2016	1	2033
CCTG1972	b4539	1	293
CCTG1972	b2017	2	252
CCTG1973	b2018	1	2034
CCTG1974	b2018	1	2034
CCTG1974	b2019	2	2035
CCTG1974	b2020	3	2036
CCTG1974	b2021	4	2037
CCTG1974	b2022	5	2038
CCTG1974	b2023	6	2039
CCTG1974	b2024	7	2040
CCTG1974	b2025	8	2041
CCTG1974	b2026	9	2042
CCTG1975	b2022	1	2038
CCTG1975	b2023	2	2039
CCTG1975	b2024	3	2040
CCTG1975	b2025	4	2041
CCTG1975	b2026	5	2042
CCTG1976	b2027	1	2043
CCTG1977	b2028	1	2044
CCTG1978	b2029	1	2045
CCTG1979	ECK125256965	1	8903
CCTG1980	b4571	1	4187
CCTG1981	b2030	1	4286
CCTG1982	b2032	1	2046
CCTG1982	b2033	2	2047
CCTG1982	b2034	3	2048
CCTG1983	b2035	1	2049
CCTG1983	b2036	2	2050
CCTG1984	b2037	1	2051
CCTG1984	b2038	2	2052
CCTG1984	b2039	3	2053
CCTG1985	b2037	1	2051
CCTG1985	b2038	2	2052
CCTG1985	b2039	3	2053
CCTG1985	b2040	4	2054
CCTG1985	b2041	5	2055
CCTG1986	b2038	1	2052
CCTG1986	b2039	2	2053
CCTG1986	b2040	3	2054
CCTG1986	b2041	4	2055
CCTG1987	b2040	1	2054
CCTG1987	b2041	2	2055
CCTG1987	b2042	3	2056
CCTG1988	b2042	1	2056
CCTG1989	b2043	1	2057
CCTG1989	b2044	2	2058
CCTG1989	b2045	3	2059
CCTG1990	b2046	1	2060
CCTG1990	b2047	2	2061
CCTG1990	b2048	3	2062
CCTG1990	b2049	4	2063
CCTG1990	b2050	5	2064
CCTG1990	b2051	6	2065
CCTG1990	b2052	7	2066
CCTG1990	b2053	8	2067
CCTG1990	b2054	9	2068
CCTG1990	b2055	10	2069
CCTG1990	b2056	11	2070
CCTG1990	b2057	12	2071
CCTG1991	b2058	1	2072
CCTG1991	b2059	2	2073
CCTG1991	b2060	3	2074
CCTG1991	b2061	4	2075
CCTG1991	b2062	5	2076
CCTG1992	b2060	1	2074
CCTG1992	b2061	2	2075
CCTG1993	b2063	1	2077
CCTG1994	b2064	1	2078
CCTG1994	b2065	2	2079
CCTG1995	b2064	1	2078
CCTG1995	b2065	2	2079
CCTG1995	b2066	3	2080
CCTG1996	b2064	1	2078
CCTG1997	b2065	1	2079
CCTG1997	b2066	2	2080
CCTG1998	b2065	1	2079
CCTG1999	b2067	1	2081
CCTG2000	b2068	1	2082
CCTG2001	b2069	1	2083
